SMILES,Observed(min),Prediction of training-set(min)
COc1cc2c(N3CCN(C(=O)c4ccc(F)cc4)CC3)nc(N(C)C)nc2cc1OCCCN1CCCC1,55.752000004788144,55.48267
CCS(=O)(=O)c1ccc2oc(-c3ccc4sccc4c3)nc2c1,58.998000011565175,59.5376
CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(/C=N/N4CCN(C)CC4)nc3)c(F)c2)C(=O)O1,101.04000001817357,101.603035
CC(C)OC(=O)C1=CN(C(=O)c2ccc(CCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,25.998000006142632,26.144041
N[C@H]1CCCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,70.01999997868458,69.90513
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)C4CC4)ccc3N2)c(O)c2cccn21,58.998000011565175,58.371597
CCc1cc(CC)nc(OCCCn2c3c(c4cc(-c5nc(C)no5)ccc42)CC(F)(F)CC3)n1,18.00000000586685,18.129377
CS(=O)(=O)c1ccc(C(CCNC(=O)c2cccnc2)c2ccc(F)cc2)cc1,5.999999999964276,6.079063
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(F)c(F)c3)CC2)cc1F,7.0019999978267675,7.00832
C1CCC(CC(C2CCCC2)C2CC2)NC1,27.000000005879834,27.109522
COc1cc(N2CCN(C3CCN(c4cc(Br)cc5cccnc45)CC3)CC2)c2ncccc2c1,1.9997999993250448,1.9978973
CC(C)N(c1ccc(Oc2ccccc2C(F)(F)F)cc1C(=O)O)C(=O)[C@H]1CC[C@H](C)CC1,118.98000005500934,118.69727
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N4CCNCC4)cc3)cc2n1,48.00000001508207,48.391117
CC(C)CCn1nc(N2CCCC2C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,8.999999998972932,8.832918
CC(CCNCC12CC3CC(CC(C3)C1)C2)Nc1c(F)cnc2cc(Cl)ccc12,13.002000005718587,13.129044
NS(=O)(=O)c1cc(-c2nnc(CNCc3ccc(Cl)cc3)o2)c(Cl)cc1SCc1ccccc1,25.902000010897105,25.959648
O=S(=O)(Nc1cc(CO)ccc1O)c1ccc(-c2ccc(Br)cc2)cc1,4.99979999794019,5.0155907
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)c(F)c3)c2)cc1,122.99999998151105,124.47206
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cn(C)c(C(C)(O)C(F)(F)F)n1,10.00200000225434,10.045734
Cc1noc(-c2ccc3c(c2)c2c(n3CC(F)COc3cc(F)cc(F)c3)CCCC2)n1,64.9799999987749,64.639694
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C2CCCC2)no1,4.99979999794019,5.004947
CC(C)(C)NC(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,103.98000002771388,103.83354
OCC1CCCN(CCCC2CCCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)C1,22.001999997906655,21.988304
CNS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,110.99999998998409,112.12039
CCCOc1cncc(C2=CC[C@H]3[C@@H]4CCN5CCCCC[C@]5(C)[C@H]4CC[C@]23C)c1,10.00200000225434,10.155994
CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(/C=N/N4CCSCC4)nc3)c(F)c2)C(=O)O1,19.242000005446023,19.252644
O=S(=O)(c1ccccc1)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,41.99999999742676,42.864407
CC(C)N1CCC[C@H]1C(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,77.9999999635357,79.345314
CCCCCCCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN(C)C/C=C\CN)[C@H]2OC(C)(C)O[C@H]21,9.702000003871834,9.789431
N[C@H]1CC[C@H](n2cnc3cnc4[nH]ccc4c32)CC1,222.0000000776603,224.58551
CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,27.000000005879834,26.767443
COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,12.000000005209206,12.112906
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2,31.00199999035832,30.393051
CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(C4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,19.997999993369522,20.017632
Cc1[nH]nc2c1C(c1cc(N3CCC(CCC(=O)O)CC3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,12.000000005209206,12.115225
C[C@]12CC[C@H]3[C@@H](C4CC4C4=CC(=O)NCC[C@@]43C)[C@@H]1CC=C2c1cccnc1,1.000200000219478,1.0012425
COc1ccnc(Oc2ccc3c(c2)c(=O)ncn3Cc2ccc(F)cc2F)c1C(F)(F)F,79.9799999842782,79.953835
C=C1C[C@H]2C3=CC=C(c4cccnc4)[C@@]3(C)CC[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1.000200000219478,1.0040593
Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1,13.997999999366629,14.047173
Cc1[nH]nc2c1C(c1cc(-c3ccc(OC(F)(F)F)c(C(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,70.01999997868458,71.522224
[2H]C([2H])([2H])C(NC(=O)c1cc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cnc1OC)(c1ncon1)C([2H])([2H])[2H],25.00199998884234,25.332628
N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCCN2CCOCC2)n2c1nc1ccccc12,10.398000002709477,10.434178
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCOCC4)n3)cc2)C1=O,10.998000001500982,11.108216
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,32.999999991935475,33.128174
COc1ccc(F)cc1-c1ccc2c(c1)C(CSCCc1ccccc1)=CC(C)(C)N2,16.998000002476036,17.02617
O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,13.99999999449579,13.898958
O=C(NCc1ccccc1)c1ccccc1C(=O)N1CCCC1,55.00200000079242,54.80549
C#CC[C@]1(C)CN(C2CCCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,43.0019999992373,42.445045
Cc1cc(C2C=CN=CN2)c(C)s1,48.00000001508207,48.413563
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,13.997999999366629,14.009607
COc1ccc(Cl)cc1N1CCN(c2ccc(C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)Nc3ccncc3)c(F)c2)CC1,7.0019999978267675,6.996404
CCC(=O)Nc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(C(N)=O)cc3)c2)c(Cl)c1,15.000000001798359,15.041906
CC1C[C@H]2C3=CC=C(c4cccnc4)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,1.000200000219478,1.0017079
O=C(NCC(c1ccccc1)c1ccccc1)c1cccnc1,4.000200001408744,3.9744866
O=S1(=N[C@H]2CC[C@@H](C(F)(F)F)CC2)CCCCC1,52.00199999177525,52.218884
C[C@H](Cc1cccc(CC(=O)NCc2cc(Cl)cc(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,7.997999998380197,8.050587
Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)NC1CC1,62.99999998932578,62.503853
COc1cc(N2CCN(C3CCN(c4cc(F)cc5cccnc45)CC3)CC2)c2ncccc2c1,4.000200001408744,3.9823956
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)N3CCOCC3)CC2)no1,58.00199997167051,57.905502
COc1ccc(-c2cc(-c3ccc(C(=O)NCCN4CCOCC4)cc3)cnc2N)cn1,151.01999997686696,150.66734
CC(CCCNCCC12CC3CC(CC(C3)C1)C2)Nc1ccnc2cc(Cl)ccc12,60.0,60.562622
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(-n4cccn4)cc3)cc2n1,99.71999995679568,101.7967
O=C(NCCc1nc(-c2cccc(F)c2)cs1)N1CCCC(F)(F)C1,5.100000002508287,5.2444496
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)C1=CC=C2c1cccnc1,1.000200000219478,0.9998164
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(CC3CCCC3)C1=O)N2,46.99799998162116,46.401245
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccccn3)c(Cl)c2)n1,39.00000000360572,38.71977
O=C(NCCN1CCCCC1)c1cccn2c(=O)c3cc4ccccc4cc3nc12,25.00199998884234,25.334366
O=S(=O)(Nc1cccc(CO)c1)c1ccc(-c2ccccc2)cc1,7.997999998380197,8.044847
CC1CN(c2nc3ccccc3n2C2CCN(C3(CO)CCCCCCC3)CC2)CCN1,19.698000009348476,19.925844
COc1cncc(C2=CC[C@H]3[C@@H]4CCN5C(=O)CCCC[C@]5(C)[C@H]4CC[C@]23C)c1,1.000200000219478,1.0051342
C[C@]12CC[C@H]3[C@@H](CC(F)[C@]4(O)C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1,1.000200000219478,1.0088725
CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,66.00000001291455,66.81112
C=CCCCS(=O)(=O)NC(=O)c1ccccc1NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccc(Oc2cc(OC)nc(-c3ccccc3)n2)c(C=C)c1,21.000000010472228,21.1922
[2H]C([2H])([2H])Oc1ccc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cc1C(=O)NC(c1ncon1)(C([2H])([2H])[2H])C([2H])([2H])[2H],35.99999999157566,36.59073
CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CCC(c2ccccc2)CC1,55.00200000079242,54.977997
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)NCC[C@@]43C)[C@@H]1CC=C2n1ncnn1,1.000200000219478,0.9963027
C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN(C)C)cc3)cc2)nc(N2C3CCC2COC3)n1,19.997999993369522,19.884354
COc1ccc2c(c1)N(C)C(=O)CN2c1nc(C)nc2ccccc12,22.001999997906655,22.110115
O=C(Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1)c1ccco1,6.69999999882871,6.740814
Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CN(C)C,230.99999993077097,231.03123
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cnc1/C=C/C(=O)O,274.9800001300691,275.37592
Cc1noc(-c2ccc3c(c2)c2c(n3CCCSc3ccc(F)c(F)c3)CCCC2)n1,27.000000005879834,27.099586
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cccc(-c2ccccc2)c1,10.00200000225434,9.94427
COc1cccc(N2CCN(C(=O)c3cc(C)ccc3OC)CC2)c1,4.500000002006219,4.4886756
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,100.02000002313893,101.36781
CC(C)(C)OC(=O)N[C@H]1CC[C@H](n2cnc3cnc4[nH]ccc4c32)CC1,89.99999999026521,90.68638
Cc1cc(-c2ncc(C(=O)c3cccc(O)c3)s2)ccc1O,81.42000001199055,80.89099
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2F)cc1F,18.00000000586685,18.173796
CC1(n2cnc3cnc4[nH]ccc4c32)CCN(Cc2cncnc2)CC1,95.99999997640938,95.468506
C[C@]12CC[C@H]3[C@@H](CC=C4CCC(=O)CC[C@@]43C)[C@@H]1CC=C2n1ccnc1,1.000200000219478,1.0019373
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,12.02000000138277,12.133923
C[C@@H]1CCN(C(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,60.0,59.824127
O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccccc12)NCc1ccccc1F,16.00199999670628,16.115915
O=C(NCCc1nc(-c2ccccc2)cs1)N1CCCC1,13.002000005718587,13.276993
CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCCN1CCCCC1,28.9980000038016,29.271906
COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,85.68000000707781,85.668495
C[C@H]1CN(C(=O)c2sc3ccccc3c2OCc2ccccc2)C[C@@H](C)O1,2.1000000010347186,2.095762
COc1ccc2[nH]c(SCc3ccc(C(C)(C)C)cc3)nc2c1,16.500000005206836,16.732979
CCOC(=O)CCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,2.9999999986619734,2.998681
O=S(=O)(Nc1cccc(CO)c1Cl)c1ccc(-c2ccc(Br)cc2)cc1,55.9980000229836,55.278187
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(C(F)(F)F)cn2)no1,120.00000005280656,120.34782
COc1ccc2[nH]c(SCc3cccc(Oc4ccccc4)c3)nc2c1,5.119800002220168,5.1968155
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cccc(Cl)c3)CC2)cc1F,5.999999999964276,6.008412
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCCCC2)no1,13.997999999366629,14.004464
CCCCCCCSc1nc2cc(OC)ccc2[nH]1,2.5998000005987834,2.6635616
O=C1CC[C@@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,84.00000003181812,83.59003
CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(F)cc2)on1,99.00000000866358,99.0413
CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccoc1,11.801999995127234,11.9298115
Cn1c(=O)c(Cl)c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,163.98000000886623,164.63109
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,28.800000002309773,29.035784
COc1ccc(-c2cc(-c3ccc4ncccc4c3)cnc2N)cn1,181.0199999679732,182.21149
CC1C[C@H]2[C@@H]3CC=C(c4cccnc4)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC/C(=N\O)C=C12,1.000200000219478,1.0042934
COc1cc2[nH]c(C)c(-c3ccc(OCc4ccccc4)c(F)c3)c(=O)c2cc1Cl,22.997999990700244,23.688541
[2H]C(Oc1cc(OC([2H])([2H])[2H])cc2oc(-c3cn4nc(OC)sc4n3)cc12)c1nc(N2CCOCC2)sc1C,11.298000003604404,11.3616085
CC(C)(C)Cc1nn(CCC2CC2)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,10.00200000225434,9.9288225
[2H]C([2H])(c1cc(Cl)ccc1NCc1ccc(S(C)(=O)=O)cc1)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,1.000200000219478,1.0191919
COc1ccc2[nH]c(SCC3CCCCC3)nc2c1,9.300000000584882,9.417233
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCOCC2)cc1F,13.002000005718587,13.111534
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CCOCC[C@@]43C)[C@@H]1CC=C2c1cccnc1,1.000200000219478,1.0023626
COC(=O)N[C@H]1CC[C@@]2(C)C(CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,1.000200000219478,0.99871004
Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,60.0,60.60662
CN(CCO)C(=O)Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21,274.9800001300691,275.27063
O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cc3ccccc3n2)n1,256.68000008721634,257.42075
CC1=C2C[C@H]3[C@@H](CC[C@@H]4CN(C)C(=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,46.002000019196096,46.65282
O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC1CC1,19.997999993369522,20.190777
Cc1[nH]nc2c1C(c1cc(-c3ccc(S(=O)(=O)N(C)C)s3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,2.9999999986619734,3.0517566
CC1(C)CCC(C(CC2CCCCN2)C2CCCCC2)CC1,76.98000002821321,78.287994
Cc1noc(-c2ccc3c(c2)c2c(n3CCCc3nc4cc(F)ccc4[nH]3)CCCC2)n1,7.997999998380197,8.135692
COc1cccc(/C=N/N(C(=O)C(F)(F)F)c2ccc(C)cc2C)c1,4.500000002006219,4.572104
CC(C)C(=O)N/C(=N/c1nccn1Cc1ccccc1)Nc1ccc(Cl)c(Cl)c1,19.698000009348476,19.881895
CCc1cncc(C2=CC[C@H]3[C@@H]4CCN5C(=O)CCCC[C@]5(C)[C@H]4CC[C@]23C)c1,1.000200000219478,1.0072997
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(F)c2)n1,27.000000005879834,26.831692
C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCC(N(C)C)CC4)cc3)cc2)nc(N2C3CCC2COC3)n1,19.997999993369522,19.79712
O=C(Nc1ccc2sc(-c3cccc(F)c3)nc2c1)N1CCCCC1,8.897999998560755,8.979228
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4cccc(Cl)c4)cc3)c12,22.001999997906655,22.186527
CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C(F)(F)F)cc2)on1,169.98000002577243,169.75037
CC(C)C(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)C12CCCC2)c1csc(N)n1)c1cc(=O)c(O)cn1O,271.020000088768,272.33057
CCS(=O)(=O)CNc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)OCC/C=C/CN(C)C2,29.99999998679836,30.407667
CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@H]2[C@@H]1[C@H]1CC[C@@H]2C1,2.9999999986619734,2.980912
CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCN1CCCCC1,28.9980000038016,29.197418
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cccc(Cl)c3Cl)CC2)cc1F,8.999999998972932,9.1191435
CCS(=O)(=O)NCc1cncc(-c2cc3ccc(Cl)nc3n2C)c1,21.000000010472228,21.01359
O=C(NCCc1nc(-c2cccc(F)c2)cs1)c1cccs1,9.401999996428762,9.368757
CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc(N4C5CCC4COC5)n3)cc2)cc1,2.500199998869347,2.5129976
CCCN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,46.99799998162116,47.640446
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(CC3CCCC3)C1=O)N2,16.998000002476036,16.88564
[2H]C([2H])([2H])Oc1ncc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cc1C(=O)NC(c1ncon1)(C([2H])([2H])[2H])C([2H])([2H])[2H],58.998000011565175,58.93985
COc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)cc1,7.997999998380197,8.098136
C=C1C[C@H]2[C@@H]3CC=C(c4cccnc4)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,1.000200000219478,0.9992449
CCOC(=O)C(C)Oc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,25.00199998884234,24.861925
C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2CC2)S1(=O)=O,25.00199998884234,24.92637
CC(C)/C=C/C[C@@H]1CN(C2CCCC2)C(O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,34.99800000778863,34.431698
CCc1nn(CCO)c(CC)c1Oc1cc(C)cc(C#N)c1,16.998000002476036,17.281416
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCC3)C2)cc1,15.000000001798359,15.017322
CCN(CC)CCCCN/C(=N\c1ccnc2cc(Cl)ccc12)C(C)C,55.00200000079242,55.766464
CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CCC(c2ccc(F)cc2)CC1,82.02000002117654,81.94353
CC(C)(C)OC(=O)N[C@H]1CC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,108.00000001057114,108.72439
Cc1ccc(-c2nn(CC3CCC3)c(=O)c(C3=NS(=O)(=O)c4cc(OCC(N)=O)ccc4N3)c2O)s1,58.00199997167051,57.41532
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(C(F)(F)F)c2)cc1F,28.9980000038016,29.060886
COc1ccc(C(Nc2ccccn2)c2ccc3cccnc3c2O)cc1,22.6980000077889,22.940441
C[C@]12C=CC(=O)C=C1C1(CC1)C[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,1.000200000219478,1.0030665
N#CCC(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,120.00000005280656,120.69181
CN1CCN(CCNC(=O)c2cccn3c(=O)c4cc5ccccc5cc4nc23)CC1,43.0019999992373,43.379494
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,25.998000006142632,26.478962
O=C(CCCc1ccc(F)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,5.999999999964276,6.0815024
O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC1CC1,37.99800001746967,38.035164
COc1cc(N2CCN(C3CCN(c4cccc5ccc(C)nc45)CC3)CC2)c2ncccc2c1,2.9999999986619734,2.9811795
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.90000000033735,3.922433
Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2,58.00199997167051,58.240273
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,27.000000005879834,27.24738
CC(=O)N[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cncc(C(F)F)c5)[C@@]4(C)CC[C@@H]32)C1,1.000200000219478,1.006447
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCCC1)Cc1cc(F)c(F)cc1F,70.98000000026619,71.48823
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)cc(F)c2)cc1F,18.00000000586685,18.592916
CNc1nc(NC2CC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,68.88000000706883,69.52867
COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,145.98000002899374,146.0376
COc1ccc(-c2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)cnc2N)cn1,17.50200000189829,17.903112
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1nc(C(C)(O)C(F)(F)F)n(C)n1,10.00200000225434,10.044215
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1F,7.0019999978267675,7.0367794
CSc1nc2ccccn2/c(=N\C(C)=O)c1S(=O)(=O)c1ccccc1,43.0019999992373,43.239254
COc1cc(C(=O)c2csc(-c3ccccc3)n2)cc(OC)c1OCCN,109.98000001566467,111.19137
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C4CCCS4(=O)=O)ccc3N2)c1=O,22.001999997906655,21.753162
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2n1,100.02000002313893,100.273254
Cc1ccccc1C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,13.997999999366629,14.108394
CC(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,24.750000005133185,24.860683
COc1cc2c(N3CCN(C4CCCC4)CC3)nc(N(C)C)nc2cc1OCCCN1CCCC1,14.2679999960828,14.417379
CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5n[nH]c(C(F)(F)F)c5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,199.979999934886,202.43985
COc1cc2nc(Nc3ccc(F)cc3)nc(NCC3CCCO3)c2cc1OC,64.01999997953817,64.16615
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(O)C[C@@]43C)[C@@H]1CC=C2n1ccnc1,10.00200000225434,10.179173
CN1CCN(CCOc2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,2.9999999986619734,2.9749196
OCC1CCCN(CCCC2CCCc3ccc(OCc4ccc(-c5ccccc5F)cn4)cc32)C1,23.99999999697972,23.60342
COc1ccc2nc3cc(Cl)ccc3c(N/C(C)=N/CCCN3CCCCC3)c2n1,13.997999999366629,14.120801
CCCc1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,5.999999999964276,5.9453526
[2H]C([2H])([2H])C(NC(=O)c1cc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)ccc1OC)(c1ncon1)C([2H])([2H])[2H],15.000000001798359,15.265499
